Node,Layer,Metric,Control,EM,Delta,Cohort
27,MULTILAYER,Strength_mean,91.66875595736266,92.18016900648638,-0.5114130491237177,HCB
27,MULTINEXT,Betweenness_mean,0.0016138205145488007,0.0016457084111155891,-3.188789656678845e-05,HCB
27,MULTINEXT,Closeness_mean,0.8961752420266352,0.8944950146346967,0.0016802273919385158,HCB
27,MULTINEXT,Degree_mean,133.5,133.16551724137932,0.33448275862068044,HCB
27,MULTINEXT,Eigenvector_mean,0.0891766505734225,0.0892923895725609,-0.00011573899913840113,HCB
27,MULTINEXT,Strength_mean,133.5,133.16551724137932,0.33448275862068044,HCB
28,MULTILAYER,Betweenness_mean,0.013774834437086093,0.02704818451701302,-0.013273350079926926,HCB
28,MULTILAYER,Closeness_mean,0.8153432576961988,0.8130352885844361,0.0023079691117626755,HCB
28,MULTILAYER,Degree_mean,116.8,116.2551724137931,0.5448275862068925,HCB
28,MULTILAYER,Eigenvector_mean,0.07887000904374172,0.08117541062400682,-0.0023054015802650984,HCB
28,MULTILAYER,Strength_mean,74.61267042373983,75.35744015061523,-0.7447697268754041,HCB
28,MULTINEXT,Betweenness_mean,0.0009826822467340227,0.001000218607041646,-1.7536360307623435e-05,HCB
